"Austria" "Belgium" "Denmark" "Finland" "France" "Germany" "Italy" "Netherlands" "Norway" "Sweden" "Switzerland" "England.GB.UK" "Ireland" "Greece" "Portugal" "Spain" "Australia" "N..Zealand" "Canada" "USA" "Albania" "Bulgaria" "Czecho.slovakia" "Hungary" "Poland" "Romania" "Croatia" "Macedonia" "Slovenia" "Argentina" "Brazil" "Chile" "Colombia" "Mexico" "Peru" "Uruguay" "Venezuela" "Bolivia" "Costa.Rica" "Cuba" "Dominican.Rep." "Ecuador" "El.Salvador" "Guatemala" "Haïti" "Honduras" "Jamaica" "Nicaragua" "Panama" "Paraguay" "Puerto.Rico" "T....Tobago" "China" "India" "Indonesia" "Japan" "Philippines" "South.Korea" "Thailand" "Taiwan" "Bangladesh" "Burma" "Hong.Kong" "Malaysia" "Nepal" "Pakistan" "Singapore" "Sri.Lanka" "Afghanistan" "Cambodia" "Laos" "Mongolia" "North.Korea" "Vietnam" "Bahrain" "Iran" "Iraq" "Israel" "Jordan" "Kuwait" "Lebanon" "Oman" "Qatar" "Saudi.Arabia" "Syria" "Turkey" "UAE" "Yemen" "W..Bank...Gaza" "Algeria" "Angola" "Benin" "Botswana" "Burkina.Faso" "Burundi" "Cameroon" "Cape.Verde" "Central.African.Republic" "Chad" "Comoro.Islands" "Congo..Brazzaville." "Côte.d.Ivoire" "Djibouti" "Egypt" "Equatorial.Guinea" "Eritrea...Ethiopia" "Gabon" "Gambia" "Ghana" "Guinea" "Guinea.Bissau" "Kenya" "Lesotho" "Liberia" "Libya" "Madagascar" "Malawi" "Mali" "Mauritania" "Mauritius" "Morocco" "Mozambique" "Namibia" "Niger" "Nigeria" "Rwanda" "Sao.Tomé...Principe" "Senegal" "Seychelles" "Sierra.Leone" "Somalia" "South.Africa" "Sudan" "Swaziland" "Tanzania" "Togo" "Tunisia" "Uganda" "Congo.Kinshasa" "Zambia" "Zimbabwe"
16894.58044 17196.97752 18452.42611 16866.37534 17647.00523 15928.8451 16313.12751 17262.06918 18466.01022 17608.90241 21487.19471 16429.91158 11817.74129 10015.40041 10826.39889 12054.80858 17172.68224 13687.46339 18872.38851 23200.56031 2499.400144 5596.900393 8512.644063 6458.809782 5113.40548 3510.766008 8122.860779 5754.646439 11350.55387 6432.921661 4920.05689 6400.944474 4825.742634 6084.910965 3008.287037 6464.630225 8312.867848 2197.477905 4746.99225 2957.005612 2471.128053 3902.582273 2118.67564 3240.017845 1005.406265 1856.739738 3786.330028 1437.449118 4466.360217 3280.63148 10539.42566 8852.589641 1870.930289 1308.820024 2514.45698 18789.07116 2197.419114 8704.425109 4633.101387 9938.379933 631.0311733 785.7197462 17540.55936 5130.605593 825.0760535 1588.162087 14220.07811 2423.772306 604.0490304 881.2604539 929.1163989 1332.10735 2841.06548 1024.91428 4104.060102 3526.089256 2458.436037 13066.87868 3792.400484 6120.886457 1936.390877 6478.959035 7343.151099 8993.223235 5700.684703 5399.422355 13960.84873 2272.214741 3352.831941 2946.865622 868.0653906 1136.343833 3303.780132 807.0766316 704.617689 1211.073247 1233.4453 642.4173042 434.3128741 685.0974982 2380.404951 1307.353845 1447.739341 2522.79246 1552.14228 574.2274281 4797.011781 877.5302737 1062.165073 540.0058708 797.1975594 1117.258873 1181.111511 1060.343211 3087.087015 791.7220772 539.6251147 747.0966513 948.0627831 7208.001522 2590.761764 1113.56113 3140.961084 546.9456357 1112.368711 877.2859565 1390.739019 1253.901255 5169.491525 1025.68956 1080.537797 3833.765591 759.8197285 2434.954828 549.3712293 800.3280061 3335.399665 584.6780662 510.1996391 806.2474147 1355.449565
17262.63107 17450.63067 18643.7902 15767.88816 17724.13539 16649.5235 16562.94803 17547.90432 18951.36247 17276.29206 21039.62782 16155.29228 11968.78018 10203.71032 11303.51013 12327.06172 16743.32399 13374.22335 18262.46377 22832.79005 1835.706149 5197.861011 7438.598247 5676.131801 4738.038523 3065.413948 6792.170294 5362.089171 10321.61051 6954.710722 4887.812358 6784.487812 4840.186836 6226.387975 3028.228592 6664.045843 8907.165898 2259.057444 4745.083161 2589.85958 2445.716872 4061.177842 2142.084124 3268.251334 988.2885696 1853.129828 3800.651225 1363.542474 4772.634166 3267.91848 10706.01413 9126.190476 1967.182259 1304.646841 2694.309249 19347.10308 2135.957591 9446.109833 4956.584618 10610.09276 642.3707571 767.0299519 18333.95167 5469.247876 853.6981977 1629.468383 14638.26804 2519.45006 600.5932102 914.9821905 930.8123121 1180.858552 2841.007597 1062.645492 4041.380644 3812.914513 946.6573109 13557.11348 3462.993931 8179.057448 2637.627417 6606.087395 6913.353257 9664.533475 6100.798479 5346.457941 13446.60219 2327.789344 3513.646532 2839.856543 853.7766358 1153.086788 3360.094359 851.6347016 722.5801164 1132.53477 1186.112622 620.5152514 464.6226474 629.9024992 2363.075912 1252.847497 1419.540705 2531.772188 1581.112652 512.3793301 4971.236692 862.9656811 1091.542336 516.3387142 817.9581579 1096.005627 1201.039554 1255.118694 2825.023505 719.7755221 563.9981977 797.2222558 948.8302093 7596.858517 2720.305188 1166.903473 3229.042369 544.4451188 1077.290392 823.0751279 1355.068855 1250.817595 5246.158355 918.9608429 1006.267943 3715.233672 804.3078732 2385.016155 545.3887252 768.2729144 3401.755625 575.0338931 451.3942648 778.9116932 1412.689151
17409.04261 17645.19761 18949.44493 15136.11477 17879.52249 16890.56051 16634.00746 17719.66846 19506.31771 16969.00286 20803.53954 16133.4947 12275.09444 10200.9495 11416.68043 12412.97867 16988.87401 13373.42153 18146.72469 23284.98188 1764.003834 4884.37156 7254.190679 5510.026437 4842.32787 2802.636572 6051.388272 4980.257511 9782.469922 7383.739587 4782.211206 7482.810871 4950.210928 6333.470963 2952.726822 7163.186706 9234.497971 2242.299574 5056.193163 2215.581743 2652.129976 4074.285969 2259.48684 3370.110648 836.4249578 1904.144034 3830.878273 1324.129353 5064.282845 3230.358335 11122.74544 8996.835443 2132.175936 1350.321854 2841.61508 19440.2993 2098.905877 9877.381087 5344.011121 11304.27318 664.0236171 828.8315784 19193.05625 5801.760383 862.8102286 1707.565151 15167.15244 2599.279201 552.8277775 937.1253549 953.0367297 1046.612659 2577.858785 1132.9522 4186.895529 3859.304296 1196.324266 14084.59998 3718.866817 8266.742797 2733.410546 6895.604166 7236.649061 9664.351802 6712.472647 5562.115653 13056.49009 2427.348145 3689.090125 2812.582498 781.7052682 1162.090854 3353.775395 825.6513452 706.0241054 1067.91467 1143.740169 564.3807837 457.9185371 663.911864 2351.092312 1214.090302 1383.772998 2505.135795 1703.977308 450.7157509 4680.754222 866.781951 1112.275037 514.9182526 802.7317087 1044.90815 1228.319951 1213.059439 2636.727543 706.588663 503.43866 751.5175026 932.1846167 7865.468432 2565.825303 1089.443462 3443.538163 494.183096 1054.503356 859.4159911 1327.282409 1232.858634 5542.238838 844.8806016 905.1352528 3564.052543 743.9243325 2324.067122 533.171275 713.519035 3601.249262 570.7044006 391.3063272 773.4010073 1259.718757
17339.45372 17406.49234 18870.4338 14942.82753 17666.01847 16644.68024 16440.83835 17823.66395 19930.8412 16524.27793 20590.81299 16458.29616 12533.08368 9982.078397 11138.3601 12258.51197 17478.18521 14031.54395 18309.10769 23640.11258 1936.949431 4935.733433 7282.490554 5506.400272 5010.675696 2851.971118 5363.519252 4584.12504 10212.92434 7748.367729 4937.484734 7869.486706 5131.017034 6339.152999 3029.957422 7324.363375 9060.606192 2284.705585 5284.003889 1848.05424 2793.845965 4010.445726 2361.671529 3445.191613 800.9606725 1980.068143 3859.18564 1280.057943 5229.708432 3265.68585 11541.70505 8882.213439 2311.822409 1401.473914 2997.718364 19417.43561 2098.963841 10391.16967 5733.815761 11950.43951 683.3248935 865.5085724 19985.33156 6218.80645 869.6129898 1707.834051 16383.75716 2739.880565 475.7891576 931.3223648 1020.252693 997.5895118 2541.303417 1202.049019 4600.555799 3750.958159 1161.028874 14150.03492 3772.271309 10424.52244 2895.568861 7046.811418 6971.441321 9351.433629 7012.989197 5901.960902 12288.37103 2430.365353 3868.661679 2686.412085 576.2021921 1147.734595 3310.977904 826.2359678 685.1646921 1006.516017 1183.688146 549.1627257 441.5111165 663.996608 2254.133069 1328.360233 1299.027348 2543.67469 1761.594268 498.1048764 4666.34368 884.6935743 1135.881573 525.5743283 794.307349 1011.405194 1246.185671 1193.076338 2453.035618 699.9060189 542.4712358 762.4234604 947.9885453 8286.792972 2496.463736 1144.481712 3284.466853 486.3244932 1049.408481 757.95867 1306.562966 1217.243945 5836.711568 855.0847335 907.3898511 3533.150581 763.5621159 2329.321272 522.2035655 599.9502778 3615.713674 595.2915093 327.310236 752.4368273 1256.334289
17669.83659 17901.6676 19847.26641 15424.26918 17978.19967 17027.78617 16761.73957 18222.90474 20818.4862 17066.26515 20685.44933 17117.94169 13191.09786 10136.00413 11178.69519 12528.4742 18145.56849 14551.04778 18941.7684 24312.78896 2067.467282 5078.239363 7516.672908 5687.114616 5264.856557 2971.034645 5667.411491 4481.87424 10637.65843 8119.048972 5144.890969 8181.678288 5292.598378 6503.91349 3351.227492 7824.629308 8665.717285 2338.151663 5377.589763 1876.999908 2809.515627 4108.741391 2458.794792 3490.230684 719.4530216 1885.954172 3846.343205 1293.15197 5287.867079 3270.298696 11913.4493 9255.335968 2514.660167 1464.236076 3170.31398 19536.81945 2143.929449 11198.5704 6115.469014 12731.32524 699.9827616 913.4399328 20720.83747 6621.622471 914.2581201 1739.041292 17572.98616 2852.142177 426.0660999 984.5789304 1053.518708 1003.062506 1850.441147 1285.256937 4468.050635 3716.563533 1070.393699 14680.87832 3865.703219 10695.40531 3090.908214 7098.137923 6885.081635 9120.860303 7203.043287 5482.193415 12425.28394 2502.01775 4082.13141 2604.329985 565.9229622 1146.317709 3320.806201 807.9796043 654.0345295 955.9738755 1241.989436 568.8319877 457.3101513 610.3496075 2062.411586 1282.578763 1256.992955 2614.984868 1800.006273 501.1103515 4710.749598 883.7729286 1148.784422 529.8890316 796.1880232 1011.844482 1215.409928 1228.739539 2363.350016 678.7326112 494.7579562 770.9934484 962.4871718 8553.069072 2708.932744 1128.803582 3415.069153 490.4591313 1032.486494 455.5971563 1299.930871 1186.460292 5638.514562 865.0843829 910.0574034 3584.298092 763.7783717 2394.622574 510.6985863 700.1975805 3669.121684 610.7830138 303.9097627 635.6229299 1315.917225
18096.42706 18269.83317 20350.02991 15976.98765 18261.96131 17298.81911 17216.59527 18696.69735 21578.25469 17645.71762 20659.51843 17585.5274 14388.55084 10321.40033 11613.61835 13132.08999 18529.55821 14909.24714 19237.79771 24637.32986 2307.584114 5285.328756 7955.790154 5780.662224 5623.226713 3192.36484 6027.076893 4410.370184 11018.77505 7785.950334 5280.435551 8910.443755 5469.755103 6001.468879 3572.673534 7679.497394 8831.346698 2394.4178 5436.686401 1931.52324 2912.35182 4058.870314 2563.296822 3572.111779 739.812815 1899.323589 3889.8349 1314.025086 5286.201668 3324.534479 12340.95272 9642.405063 2863.484818 1542.544978 3373.594144 19871.71446 2193.168408 12094.23728 6531.258385 13417.97245 722.7930549 959.6663546 20659.22077 7092.253695 918.7413312 1780.24383 18310.08108 2970.887102 512.4157866 1024.543529 1079.214777 1046.161039 1521.223737 1384.524017 4528.042493 3770.184939 944.6291378 15133.22685 4015.071919 10262.74793 3248.61542 7226.832177 6921.588808 8869.929896 7390.21012 5774.625667 12495.00403 2560.825378 4292.701567 2650.755982 630.6280181 1165.355238 3366.966908 825.5186927 566.8745134 962.9534608 1319.26819 585.4148475 440.6408215 643.8528152 2080.716408 1311.549394 1194.530078 2695.713135 1998.916081 515.6114088 4815.422823 821.891359 1174.624528 537.0888816 811.7260295 1028.967266 1341.445212 1261.611177 2321.318227 669.524754 566.275941 776.1178673 983.5376031 8758.675648 2489.623055 1085.213895 3467.187795 443.5422123 1003.843806 706.5129211 1284.296556 1218.476848 5605.156744 766.0556948 916.6153443 3646.403612 771.3641232 2467.037336 512.4695416 707.8416855 3698.642931 660.7195438 293.5754035 602.1362328 1309.672754
18511.93112 18487.35673 20809.66082 16496.66915 18373.41769 17420.22081 17378.12044 19247.86821 22563.88544 17901.2891 20688.71205 18044.00318 15386.93629 10542.77241 12000.97625 13423.04352 19075.08248 15144.36517 19330.59662 25263.10165 2481.856309 4844.28191 8374.453061 5802.102483 5969.539351 3330.904185 6638.436573 4439.686847 11424.20305 8090.801274 5313.327994 9426.999805 5497.027516 6209.246686 3598.829886 8071.734918 8648.616441 2445.935974 5343.311953 2090.542522 3064.741944 4076.934155 2560.704846 3591.733327 754.7622407 1912.188277 3845.796932 1340.368807 5308.550186 3275.875796 12605.99975 10024.56418 2891.98883 1635.406947 3576.152778 20343.36045 2267.179806 12859.85233 6819.510854 14050.41864 744.0184299 1004.760303 20967.10975 7607.99142 940.7814726 1846.455137 19159.70963 3046.892127 526.0686692 1055.808785 1077.238937 1050.162074 1253.866814 1490.344248 4599.756073 3982.17805 1031.587948 15496.14654 3997.626153 9872.016461 3331.040547 7228.943324 7233.063083 8914.209863 7406.845999 6073.488602 12445.33732 2598.363405 4561.901253 2702.260676 734.2308546 1192.821199 3457.793745 887.9863173 517.3043784 986.333198 1387.57753 530.2078973 436.1083534 616.8080185 2105.632374 1377.820822 1121.783636 2788.776205 2509.009625 566.1960854 4858.304759 841.0562929 1207.333623 545.7329539 831.7213373 1044.343191 1441.789922 1254.414641 2381.394904 663.5439847 607.2369309 818.1880389 1021.279069 9115.298975 2750.0284 1207.953557 3482.532245 451.0650477 1028.1889 667.7967606 1267.552773 1211.630765 6101.909819 568.7115085 919.9510272 3753.134555 804.0276977 2499.391162 524.7479554 740.752855 3907.836147 700.9720167 284.3393781 627.6836502 1416.948913
18918.16235 19138.65972 21387.53818 17472.30354 18690.44426 17708.52522 17675.65493 19972.66125 23649.02047 18374.99354 21071.98968 19115.07246 16857.89804 10902.40012 12460.15033 13912.05806 19612.09177 15407.10715 19961.8229 26074.23942 2197.91225 4628.009214 8438.77728 6000.946278 6388.403455 3141.089932 6965.92515 4481.159199 12008.39119 8614.729624 5411.327741 9906.158183 5606.695216 6526.269368 3782.662138 8434.4317 9034.626461 2513.487067 5502.38843 2151.661797 3252.017917 4115.106504 2620.051858 3666.987086 760.2768166 1952.809129 3762.917825 1374.674761 5432.944606 3271.212708 12913.92578 10351.5873 3013.350405 1674.989195 3684.219808 20617.43762 2330.875135 13500.53386 6558.745337 14695.92653 771.1912533 1046.11896 21682.4068 7955.151463 953.077764 1830.971207 20231.11551 3204.964633 540.9086032 1092.903526 1105.398881 1073.556753 1175.988229 1588.385854 4632.896108 4059.234779 962.492816 15606.65113 4032.921538 9773.74786 3415.552255 7471.118834 8904.429897 8903.021841 7133.511797 6420.722338 12787.88784 2649.574379 4823.383085 2687.202977 752.5064903 1221.766537 3589.454897 915.2094793 517.6041177 1011.58142 1475.659347 558.5849398 441.2182084 624.8556205 2039.630055 1419.072652 1103.113604 2890.288265 4177.142781 569.8521964 5002.040925 851.2931645 1248.447397 566.4185788 857.540283 1021.787893 1485.042806 1160.694127 2466.767654 667.5625669 628.6049667 839.2733427 1033.59374 9552.836679 2648.386405 1307.675134 3542.750243 439.1940745 1031.442682 652.7301481 1243.12333 1219.000024 6779.661017 454.3234779 895.2637673 3802.738087 1278.518988 2535.832624 530.6892562 677.6381718 4066.464005 717.4581252 265.5948343 630.4407706 1417.151217
19613.07624 19474.91101 21770.86504 18306.52538 19233.28587 18028.88074 17908.53959 20630.88738 24135.28037 19136.77005 21603.49053 19724.08541 17944.85262 11250.16278 13012.74447 14483.27403 20377.94976 15477.08033 20612.38735 26893.45086 2405.34461 4870.395157 8542.702435 6263.239677 6704.256873 2998.606483 7252.656416 4610.581541 12494.61877 8899.888248 5333.894962 10088.42831 5562.83568 6753.857331 3699.835546 8775.832635 8906.042979 2584.89356 5822.47017 2170.288208 3419.493271 4096.734362 2667.797185 3773.891834 762.3574144 1957.757858 3674.309563 1398.305085 5543.081873 3171.600981 13250.90232 10865.65978 2993.193686 1755.052071 3151.027157 20154.494 2267.248045 12634.33699 5994.07308 15068.92022 797.7966734 1090.08369 20229.9849 7178.528056 946.6130893 1849.954992 19286.96284 3320.668577 556.1953237 1125.711696 1110.365682 1092.767899 1185.105343 1656.976082 4744.566008 4113.68326 1074.614505 15833.43691 4061.785699 9815.456958 3468.6321 7478.993431 9194.700674 8925.396562 7334.625794 6509.6118 12212.35812 2720.73595 5081.331503 2781.524577 731.0056501 1237.440583 3704.472611 952.2694894 529.4331404 1037.412266 1565.048771 567.5290888 461.4057674 611.6432632 2058.336907 1449.073751 1091.894401 3041.571609 4951.945869 531.6065139 5042.469955 851.1735878 1288.211918 584.9538241 601.9014098 1031.416573 1419.213267 1050.547201 2321.813435 673.1114738 617.2511697 854.5210399 1045.447481 10018.44642 2810.755068 1427.706725 3581.447768 479.2910058 1034.124671 677.1777524 1231.805894 1258.436455 7100.837069 441.4891219 867.7419929 3769.523033 1538.254595 2564.364718 534.7550371 643.5787919 4217.409147 722.2842144 255.3766265 601.7004234 1401.599218
20268.21931 20127.57653 22255.43737 18981.00269 19771.39217 18380.04362 18140.51642 21456.94928 24455.05648 20012.53004 21828.10474 20269.48154 19479.44824 11616.43106 13465.66499 15093.24859 20970.89429 16202.02373 21563.04068 27869.81203 2751.885327 5137.232793 8643.275977 6481.813597 7008.154548 2971.429004 7111.078384 4790.056722 13152.45609 8545.157891 5269.867102 9883.608018 5269.378486 6915.792332 3679.949573 8494.072026 8237.707881 2542.020744 6157.894599 2306.523116 3586.452455 3809.399176 2706.371652 3848.859636 768.7691692 1871.419093 3669.875322 1634.348457 5617.977528 3103.17606 13738.39137 11631.87251 3162.233832 1835.297417 3126.605953 20070.39909 2286.890956 13889.5843 6212.397645 15842.91013 822.3440386 1192.052231 20583.76558 7424.513621 954.8875285 1882.472218 19983.13275 3421.497339 571.2563173 1245.078512 1166.926429 1075.465994 1199.407376 1713.097337 4835.883105 4140.655039 1132.496354 15948.65351 4107.880075 9356.8421 3392.661486 7253.148652 9210.774851 8647.838729 6924.693164 6188.301386 12017.14288 2734.380681 5338.070059 2829.099193 733.6681836 1254.455056 3844.929495 979.928394 508.994744 1057.73026 1680.981008 575.9154986 458.0513321 605.7787732 1934.517752 1438.538775 1106.664134 3158.486702 6805.741114 547.7391665 4052.199353 875.7301844 1323.237541 593.2991048 635.7919689 1031.984834 1434.104039 1009.383845 2291.418256 684.0977718 621.2044696 877.5704072 1059.949305 10437.04486 2786.834577 1513.246455 3629.719841 468.3320955 1013.955957 713.8425747 1226.04375 1307.116101 6808.554206 403.530756 857.7581512 3809.509532 1835.118536 2609.579973 537.7439282 643.7534097 4422.188365 755.5390455 237.0677961 598.3340823 1337.046198
20961.72263 20809.35869 22966.11846 19950.89192 20391.87707 18943.51638 18761.3716 22148.20084 25087.59906 20871.2466 22521.38119 21045.72002 21026.81963 12110.84552 13922.21738 15723.5687 21377.82313 16518.11579 22487.70819 28701.93432 2962.279357 5483.308819 8929.926071 6771.783594 7308.839204 3046.956099 7391.374285 4988.122957 13667.28529 8409.969914 5417.94332 10198.92856 5375.205431 7274.99279 3736.817805 8340.856995 8409.045344 2551.861478 6135.721617 2421.754007 3725.016149 3911.081132 2714.005877 3922.432566 761.4871056 1911.571165 3657.446191 1519.756839 5655.172414 3010.550787 14112.74253 12219.64856 3420.865722 1882.376838 3229.194723 20480.95126 2335.620068 14997.53538 6440.149121 16627.60736 856.2998783 1337.126672 22032.12329 7873.520022 994.4733216 1904.1066 21263.31113 3578.78931 565.2309015 1328.573666 1203.223219 1059.030535 1190.30543 1805.427252 4972.351226 4301.116077 1221.391015 16985.01939 4188.624187 9516.773445 3402.660018 7414.711071 9724.119085 8861.15832 6906.274925 6501.997941 12814.30435 2811.987067 5129.564941 2849.066039 736.4002932 1284.611852 4084.111259 977.1336109 495.9769889 1076.170042 1775.606209 574.835309 448.9671301 580.6859699 2004.22624 1337.191686 1102.54351 3257.769534 7676.766033 563.7378347 3844.135005 894.812718 1351.807141 591.4677514 680.2939183 1013.353409 1468.932605 989.656292 2312.992992 694.1801454 608.7993927 824.3050332 1084.823783 10593.35611 2793.850032 1503.019121 3660.529343 441.2268786 1041.389939 742.4311225 1225.398254 1318.095369 6367.01281 409.293687 847.5813197 3920.424462 2047.893958 2630.322145 547.1724563 614.2215421 4563.55452 771.3977917 214.1647649 601.6444256 1231.003644
21093.92267 20920.25112 23048.49108 20360.39156 20648.03442 19156.6899 19062.43992 22410.66506 25457.663 21096.05343 22692.35687 21567.35403 21747.22803 12592.43379 14127.25925 16118.69693 21662.02567 16933.89158 22686.64559 28726.09432 3228.523379 5770.035744 9219.405897 7035.298368 7398.946373 3224.56336 7827.549027 4747.154288 14009.78972 7967.806307 5412.25528 10421.48726 5409.494405 7177.764251 3695.381389 8030.074449 8566.435314 2541.382381 6086.337382 2482.430979 3728.73134 4037.614656 2709.067607 3942.992013 739.5271139 1911.547405 3671.712985 1532.024589 5587.059621 2993.728223 14332.98593 12768.61489 3758.931478 1956.783203 3298.981318 20499.90795 2349.037515 15481.41891 6611.345258 16238.34083 885.8697337 1468.924838 21962.00275 7718.875526 1025.789231 1887.495331 20482.75804 3489.12323 506.5962946 1408.878805 1240.536078 1043.087925 1177.497871 1905.088685 5068.116901 4401.206278 1293.940279 16576.31004 4311.66932 9276.400106 3506.859336 7654.292957 9852.926282 8711.743253 6984.925006 6035.135495 12403.83429 2827.457049 3962.588163 2884.6339 741.1029994 1305.452868 4210.596327 1002.635522 492.3419752 1098.698276 1864.535112 568.25671 479.1300299 576.738977 1989.206126 1304.508066 1105.583195 3300.866061 10477.96189 588.5076804 3819.867408 916.7083728 1384.455036 610.1991654 666.6896296 1033.647945 1504.490691 982.8412302 2390.948058 714.9365344 567.8145437 895.149344 1103.75319 11232.36256 2966.385696 1650.594518 3660.279738 460.6442042 1097.746987 774.5143902 1235.44267 1343.445438 6149.20235 457.630727 835.3474021 3982.407492 2158.326694 2646.877638 563.0740175 601.2572305 4734.230959 800.2232398 203.4133202 612.6382181 1248.161
21407.44277 21162.97468 23074.60709 20683.00071 20719.52566 19140.37835 19100.47105 22290.72528 25723.89259 21585.52542 22621.66764 22008.00623 22670.70755 12998.09692 14170.93849 16319.88388 22236.93527 17485.54434 23155.13657 28976.93019 3397.683995 6098.74181 9489.020097 7364.785944 7509.181903 3395.812347 8259.433526 4774.325829 14478.85633 7038.063218 5481.246625 10532.65408 5476.339362 7146.148129 3831.403056 7121.273418 7695.538193 2551.181213 6162.140412 2509.863429 3879.984651 4111.501425 2718.936773 4016.325374 722.1451104 1915.287073 3673.2983 1509.708738 5614.718615 2915.789474 14329.96371 13209.4703 4197.145423 1996.515349 3399.230322 20516.84923 2381.905593 16497.60905 6967.344423 17001.34084 908.7514867 1624.131253 22194.9906 7952.335964 1003.716824 1903.988393 20786.41786 3587.939245 618.717327 1485.175642 1280.989704 1027.85408 1165.70751 2013.654345 5013.060255 4709.419725 1345.87152 16175.05189 4459.967724 9300.738809 3573.149865 7647.92474 9706.37957 8535.699406 7219.478482 6308.077947 11721.3035 2847.501914 3061.297009 2977.439739 825.4988259 1339.658492 4338.620884 1000.918557 498.9262333 1115.226749 1940.632294 557.0541359 510.5383435 572.6650072 2039.68207 1256.636693 1110.823037 3333.457651 11154.76492 581.1199964 3728.01773 860.2203646 1418.71032 616.4099309 619.5991359 1008.176869 1562.291488 1012.385836 2366.545375 608.527607 562.0830441 906.3437404 1120.126755 11501.41784 3026.343201 1764.046837 3703.322126 468.6935777 1295.532187 825.9120405 1255.235034 1317.496029 6151.001541 553.1665149 847.940553 4083.610569 2243.645748 2700.242155 585.6604435 611.3660646 4764.781085 834.0989196 204.2569568 616.5487173 1128.107824
21554.85344 21294.78976 23079.65496 21053.13763 20789.04693 19087.57224 19006.70849 22267.40798 25863.90438 22049.97821 22516.48204 22762.76505 23206.34056 13742.04848 13980.06958 16553.18715 22666.27779 17880.94913 23406.98027 29458.92251 3627.058403 6496.743714 9876.490108 7664.11679 7804.247096 3583.425541 8702.758674 4897.312806 14849.96238 7518.343329 5472.388031 10837.39235 5613.902943 7159.005577 3936.927389 7255.884426 6996.444959 2567.288217 6455.856927 2595.003112 3809.394107 4165.90639 2730.852378 4041.22025 711.4027485 1953.085612 3767.759898 1515.883584 5730.844794 2951.167025 14488.00619 15160.22544 4802.843061 2129.730535 3512.743232 20832.99785 2447.976403 16881.93815 7412.252227 17547.42141 939.7563729 1825.409519 22702.18393 8210.528541 1016.693271 1958.580715 21196.7877 3756.717209 668.4316346 1587.618948 1322.290044 1013.259657 1155.798538 2134.196108 4920.1273 5050.99288 1023.430557 16110.13845 4542.705408 10625.19819 3669.866409 7517.615155 9867.479267 9000.026382 6906.542008 6539.541513 13008.04191 2863.438644 2573.634544 3137.919557 824.9786914 1348.147925 4429.146043 1039.407932 477.3969374 1132.419108 2014.047436 506.5725727 564.8464281 570.0552053 2005.416705 1209.55114 1124.406624 3366.721519 12824.50782 552.6568567 3732.488483 890.1135527 1459.31422 607.0443644 603.7133149 1007.222369 1597.678313 696.7751298 2446.775584 649.1812795 577.5638253 946.6407841 1153.286738 12182.59727 3178.046747 1838.074211 3788.890962 484.4517487 1391.287278 813.6314228 1295.285275 1368.802493 5728.284318 572.2741092 860.9970537 4159.830978 2374.218938 2751.711124 607.3705391 625.8646943 4973.518886 860.9700327 210.0465026 632.4973112 941.779964
22080.30327 21954.94807 23525.71863 21879.09315 21193.39975 19283.67049 19210.5197 22695.82597 26775.76204 22942.61217 22959.64717 23306.55958 23724.88976 14313.17874 14138.59742 16822.75066 23322.00788 18298.02547 23952.90863 30199.80086 3864.394503 7000.113062 10353.48554 8047.233041 8226.141997 3897.636288 9071.719604 5086.798555 15497.07409 7966.885575 5713.413165 11485.273 5830.76357 7362.219117 4084.059556 8094.064997 8156.497871 2621.243102 6628.778555 2735.559887 3801.337526 4433.728793 2732.939035 4093.621918 673.3454766 2025.406558 3788.522687 1923.447169 5869.523196 2995.803067 14655.62404 16412.42938 5168.708601 2273.195249 3639.672996 21301.17825 2556.815429 17588.9313 7823.940976 18563.70121 981.6176907 2047.398362 24468.77448 8562.690121 1036.231562 2066.462103 22584.6922 3916.586535 685.1098159 1726.501053 1372.913541 1062.109697 1147.612691 2271.304091 4786.70733 5310.340488 1516.237204 16569.44602 4821.406743 11460.66734 3889.515026 7622.828091 10352.49741 9287.41847 7211.710583 7045.477852 13681.14996 2886.712818 2484.815019 3252.727706 885.2306488 1346.914791 4488.802057 1052.699604 482.556905 1147.631536 2084.966597 505.993413 725.4616712 576.457241 2022.694593 1199.681373 1130.86314 3430.086368 16415.94806 599.8341228 3685.836829 925.7848512 1504.197169 608.4499306 604.9349425 1023.586856 1659.691358 715.5293725 2508.530014 663.9963816 593.5130787 939.3619043 1183.184403 12640.62841 3290.703772 1940.392817 3992.233807 463.6886699 1497.486134 824.7245586 1331.623866 1410.728286 5495.962396 595.9318763 878.5423479 4306.177361 2477.879071 2803.620897 636.0713366 623.1780367 5215.76023 887.6379793 217.7640233 650.5411234 891.5411524
